OrderID,OrderDate,DeliveryDate,CustomerID,ProductID,LogisticsProvider,ShippingCost_EUR,IsReturned,ReturnReason
ORD-002442,2023-03-06,2023-03-07,1636252b729a,PRD-0024,DHL,4.7,0,
ORD-002443,2023-06-20,2023-06-23,6f7ddd041dec,PRD-0010,DHL,6.04,0,
ORD-002444,2023-07-03,2023-07-05,0945de0f2c0f,PRD-0046,DHL,6.7,0,
ORD-002445,2023-12-23,2023-12-25,db6dedca2e05,PRD-0040,DPD,4.96,0,
ORD-002446,2023-04-02,2023-04-04,582d0ec0ec5c,PRD-0013,DPD,7.12,0,
ORD-002447,2023-08-30,2023-09-05,4778890e21f0,PRD-0032,Hermes,4.55,0,
ORD-002448,2023-12-29,2023-12-31,b79a09ffa2d1,PRD-0022,DHL,6.54,0,
ORD-002449,2023-10-03,2023-10-05,72ba3369b331,PRD-0043,DHL,4.02,0,
ORD-002450,2023-03-03,2023-03-06,9ac16b47a843,PRD-0040,DHL,4.71,0,
ORD-002451,2023-03-28,2023-04-05,b298bc334963,PRD-0031,Hermes,4.84,0,
ORD-002452,2023-10-07,2023-10-09,7acac7cb4f65,PRD-0033,Hermes,6.38,1,Gefällt nicht
ORD-002453,2023-07-27,2023-08-05,9759761fbaf6,PRD-0013,Hermes,3.84,0,
ORD-002454,2023-12-03,2023-12-04,f04a1851f388,PRD-0021,DPD,6.72,1,Gefällt nicht
ORD-002455,2023-05-12,2023-05-13,8761265dcb91,PRD-0016,DHL,4.12,0,
ORD-002456,2023-09-11,2023-09-12,5caef4462f84,PRD-0016,DHL,6.45,1,Passt nicht
ORD-002457,2023-02-24,2023-02-25,a7ee55779da2,PRD-0040,DHL,7.36,0,
ORD-002458,2023-01-19,2023-01-21,66d83e310e09,PRD-0030,DPD,3.92,0,
ORD-002459,2023-02-23,2023-02-24,97a779a765e6,PRD-0004,DPD,4.24,1,Passt nicht
ORD-002460,2023-04-03,2023-04-05,27a4a8527b3f,PRD-0006,DHL,4.43,0,
ORD-002461,2023-09-24,2023-09-26,f878dd62e343,PRD-0046,DHL,5.62,0,
ORD-002462,2023-03-12,2023-03-14,c061d6ecb41c,PRD-0013,DPD,4.24,0,
ORD-002463,2023-01-09,2023-01-12,3760c4b579a5,PRD-0047,DPD,3.75,0,
ORD-002464,2023-08-12,2023-08-13,7aa777e66795,PRD-0033,DHL,4.55,1,Passt nicht
ORD-002465,2023-02-06,2023-02-07,30ab010147f1,PRD-0035,DPD,6.31,0,
ORD-002466,2023-04-08,2023-04-10,3e4e37d748aa,PRD-0013,DHL,4.41,0,
ORD-002467,2023-09-25,2023-09-27,6286963288a7,PRD-0041,DPD,5.53,0,
ORD-002468,2023-01-01,2023-01-03,5ba481d9f495,PRD-0014,Hermes,5.62,0,
ORD-002469,2023-01-26,2023-01-28,a87472edbf2f,PRD-0044,Hermes,5.48,1,Passt nicht
ORD-002470,2023-06-14,2023-06-17,7205110569a0,PRD-0047,DHL,5.22,0,
ORD-002471,2023-08-28,2023-08-30,9cc2ce1d1e58,PRD-0049,DPD,4.77,1,Passt nicht
ORD-002472,2023-03-15,2023-03-18,06ef72d7f8cf,PRD-0024,DPD,7.34,0,
ORD-002473,2023-03-30,2023-04-01,05b23c8b13d0,PRD-0017,DPD,6.47,0,
ORD-002474,2023-10-23,2023-10-25,9bf8bb92f6f0,PRD-0024,Hermes,7.5,0,
ORD-002475,2023-11-07,2023-11-08,723a77d2c86b,PRD-0015,DPD,5.14,1,Gefällt nicht
ORD-002476,2023-03-10,2023-03-12,884802d6725a,PRD-0030,Hermes,5.31,0,
ORD-002477,2023-07-20,2023-07-22,83aebe395a90,PRD-0048,Hermes,6.65,0,
ORD-002478,2023-04-19,2023-04-21,00aab29cebe7,PRD-0041,DHL,5.24,0,
ORD-002479,2023-04-24,2023-04-25,8a8452860d40,PRD-0043,DHL,4.24,0,
ORD-002480,2023-02-23,2023-03-03,469278a0c2d3,PRD-0002,Hermes,5.49,1,Zu spät geliefert
ORD-002481,2023-03-24,2023-03-26,db861bab1e40,PRD-0020,DPD,5.45,0,
ORD-002482,2023-04-26,2023-04-28,0963f40945fa,PRD-0032,Hermes,7.38,0,
ORD-002483,2023-07-12,2023-07-13,2282d30985a3,PRD-0023,DHL,6.32,0,
ORD-002484,2023-09-14,2023-09-15,5dd7c75864a7,PRD-0019,DHL,5.48,0,
ORD-002485,2023-01-28,2023-01-29,897da0ff1fdc,PRD-0027,Hermes,4.85,0,
ORD-002486,2023-08-23,2023-08-25,e342bb1a776b,PRD-0044,DPD,5.9,0,
ORD-002487,2023-08-18,2023-08-26,c5dd3a786081,PRD-0019,Hermes,7.38,1,Zu spät geliefert
ORD-002488,2023-07-23,2023-07-25,5d3422d03696,PRD-0002,Hermes,4.8,0,
ORD-002489,2023-02-28,2023-03-02,4e2191176290,PRD-0021,DPD,5.72,0,
ORD-002490,2023-12-12,2023-12-13,6d21c5ea8f42,PRD-0022,DPD,7.36,0,
ORD-002491,2023-08-25,2023-08-26,0ecc199bf319,PRD-0041,DPD,5.94,0,
ORD-002492,2023-01-04,2023-01-07,3c583cee118d,PRD-0016,Hermes,7.02,1,Falscher Artikel
ORD-002493,2023-11-07,2023-11-10,571f0605d00e,PRD-0049,DHL,5.35,1,Gefällt nicht
ORD-002494,2023-09-19,2023-09-20,4a3003667bf7,PRD-0047,Hermes,6.67,0,
ORD-002495,2023-07-07,2023-07-09,182a643a7a92,PRD-0046,DHL,3.74,0,
ORD-002496,2023-05-09,2023-05-10,61723dab929d,PRD-0015,DPD,5.75,1,Gefällt nicht
ORD-002497,2023-11-15,2023-11-17,0a872da2b2c2,PRD-0018,Hermes,5.65,0,
ORD-002498,2023-05-05,2023-05-08,8b9804a18cf9,PRD-0042,DHL,4.68,0,
ORD-002499,2023-12-01,2023-12-04,58e74b1567d2,PRD-0048,DHL,4.63,0,
ORD-002500,2023-02-02,2023-02-05,edd213b55d91,PRD-0025,Hermes,4.32,1,Beschädigt
ORD-002501,2023-05-08,2023-05-11,ecc4061a6b57,PRD-0002,DHL,5.19,0,
ORD-002502,2023-11-24,2023-11-26,8d7552eb62a6,PRD-0030,DHL,5.72,0,
ORD-002503,2023-04-15,2023-04-16,1009001add0e,PRD-0029,Hermes,4.29,0,
ORD-002504,2023-09-25,2023-09-26,1342de996668,PRD-0030,Hermes,3.57,0,
ORD-002505,2023-05-13,2023-05-15,1cc70d32846d,PRD-0021,DPD,4.76,0,
ORD-002506,2023-02-19,2023-02-20,3435d4a9da90,PRD-0025,DPD,6.09,0,
ORD-002507,2023-12-15,2023-12-18,cfd276367a24,PRD-0012,Hermes,4.8,1,Beschädigt
ORD-002508,2023-06-01,2023-06-04,cedbdcb96040,PRD-0037,DHL,5.49,1,Passt nicht
ORD-002509,2023-01-23,2023-01-24,1b84fe910c90,PRD-0005,DHL,7.26,1,Passt nicht
ORD-002510,2023-12-22,2023-12-31,1e042ef1af97,PRD-0006,Hermes,3.78,0,
ORD-002511,2023-12-26,2023-12-29,4c8539d04486,PRD-0035,DHL,6.66,0,
ORD-002512,2023-06-21,2023-06-22,87ba76f5d6ea,PRD-0010,DPD,5.29,0,
ORD-002513,2023-05-06,2023-05-15,404ff6a33ad1,PRD-0049,Hermes,6.07,1,Zu spät geliefert
ORD-002514,2023-06-19,2023-06-25,0e115f6fca4f,PRD-0015,Hermes,7.32,0,
ORD-002515,2023-08-09,2023-08-18,500081b57226,PRD-0033,Hermes,6.56,1,Zu spät geliefert
ORD-002516,2023-09-25,2023-09-28,3e00f34a1b6c,PRD-0002,DPD,5.7,0,
ORD-002517,2023-08-25,2023-08-26,a3106c759a3b,PRD-0013,DPD,5.83,0,
ORD-002518,2023-08-30,2023-08-31,2c8754a768e5,PRD-0023,DPD,4.97,0,
ORD-002519,2023-01-27,2023-02-01,2120a826ced3,PRD-0011,Hermes,6.48,0,
ORD-002520,2023-03-20,2023-03-22,695df20c0897,PRD-0018,DPD,4.14,0,
ORD-002521,2023-08-03,2023-08-05,cd2c51f526bd,PRD-0049,DPD,7.09,1,Gefällt nicht
ORD-002522,2023-03-27,2023-03-29,8a8feb40235e,PRD-0008,DPD,5.28,0,
ORD-002523,2023-02-18,2023-02-21,afeee7d6a9ec,PRD-0042,DPD,4.32,0,
ORD-002524,2023-01-12,2023-01-13,1a3edd26db8f,PRD-0003,Hermes,4.3,0,
ORD-002525,2023-01-02,2023-01-04,7f89f7c20bec,PRD-0048,DPD,6.2,0,
ORD-002526,2023-10-06,2023-10-08,1636252b729a,PRD-0038,Hermes,4.42,0,
ORD-002527,2023-11-20,2023-11-23,ab5e5d667420,PRD-0017,DHL,4.37,1,Passt nicht
ORD-002528,2023-06-02,2023-06-04,eeef6eaf3244,PRD-0022,DHL,5.05,0,
ORD-002529,2023-11-03,2023-11-06,953c25151831,PRD-0030,Hermes,5.42,0,
ORD-002530,2023-04-21,2023-04-22,e87ccbf56f42,PRD-0019,DPD,-7.04,1,Passt nicht
ORD-002531,2023-04-06,2023-04-07,b5a6aad762bb,PRD-0002,DPD,7.29,0,
ORD-002532,2023-03-24,2023-04-03,7e7d85dcb9cf,PRD-0001,Hermes,3.89,0,
ORD-002533,2023-09-19,2023-09-20,8bf6259d1423,PRD-0014,DPD,6.47,0,
ORD-002534,2023-03-02,2023-03-04,4a5cfe839248,PRD-0005,Hermes,7.09,1,Passt nicht
ORD-002535,2023-03-13,2023-03-15,ce1cd38c362f,PRD-0010,Hermes,6.7,0,
ORD-002536,2023-10-28,2023-10-31,e61839c34145,PRD-0008,DPD,6.67,0,
ORD-002537,2023-10-22,2023-10-23,884802d6725a,PRD-0031,DHL,5.32,1,Passt nicht
ORD-002538,2023-06-17,2023-06-20,1636252b729a,PRD-0038,DPD,3.59,0,
ORD-002539,2023-08-31,2023-09-03,3f37d071d051,PRD-0031,DHL,4.36,0,
ORD-002540,2023-10-09,2023-10-17,4f4020b1fffb,PRD-0044,Hermes,5.15,0,
ORD-002541,2023-10-30,2023-10-31,e60bbfb74318,PRD-0001,DPD,7.34,0,
ORD-002542,2023-02-28,2023-03-02,ac329909b816,PRD-0018,DPD,4.31,0,
ORD-002543,2023-12-21,2023-12-23,7ca846a3515b,PRD-0002,DPD,4.25,0,
ORD-002544,2023-02-19,2023-02-22,872e17e7a5a1,PRD-0029,DHL,5.74,1,Gefällt nicht
ORD-002545,2023-07-11,2023-07-14,aa5efdd3f798,PRD-0032,DHL,3.69,0,
ORD-002546,2023-06-24,2023-06-26,ec45b49dae81,PRD-0006,DPD,5.39,0,
ORD-002547,2023-07-01,2023-07-03,b0e25b821d65,PRD-0024,DPD,5.66,0,
ORD-002548,2023-07-01,2023-07-03,40d2dfa1b3e7,PRD-0048,DPD,5.82,0,
ORD-002549,2023-03-26,2023-04-04,4a5cfe839248,PRD-0030,Hermes,5.13,0,
ORD-002550,2023-03-21,2023-03-24,0c9f50253a75,PRD-0028,DHL,4.05,0,
ORD-002551,2023-01-30,2023-02-01,d2e856c8388f,PRD-0023,DPD,5.66,0,
ORD-002552,2023-06-10,2023-06-12,ff522d29d602,PRD-0011,DHL,6.94,0,
ORD-002553,2023-12-11,2023-12-13,e45c7aa60886,PRD-0010,DPD,6.83,0,
ORD-002554,2023-10-09,2023-10-10,563748058fe6,PRD-0037,DHL,5.09,0,
ORD-002555,2023-07-16,2023-07-19,8b9804a18cf9,PRD-0027,DHL,5.58,0,
ORD-002556,2023-09-29,2023-10-02,59c230b0a5fb,PRD-0001,Hermes,6.24,1,Passt nicht
ORD-002557,2023-01-14,2023-01-21,3440e95f3c5a,PRD-0022,Hermes,5.08,1,Zu spät geliefert
ORD-002558,2023-06-04,2023-06-07,56038220416e,PRD-0026,DHL,5.13,0,
ORD-002559,2023-06-06,2023-06-09,1ee7c2736a4b,PRD-0007,DHL,4.12,0,
ORD-002560,2023-12-27,2023-12-30,53e714819d6b,PRD-0049,DHL,5.48,1,Passt nicht
ORD-002561,2023-04-27,2023-04-29,270e3dbaa894,PRD-0005,DPD,4.71,1,Gefällt nicht
ORD-002562,2023-10-11,2023-10-12,f94a26a4bbdd,PRD-0035,DPD,4.26,0,
ORD-002563,2023-07-05,2023-07-10,db6dedca2e05,PRD-0002,Hermes,7.3,1,Zu spät geliefert
ORD-002564,2023-01-11,2023-01-13,897ca07ed74a,PRD-0023,DPD,4.7,1,Falscher Artikel
ORD-002565,2023-12-26,2023-12-28,b9a8cd3edce6,PRD-0024,DHL,5.86,0,
ORD-002566,2023-11-08,2023-11-11,686dcba1686e,PRD-0041,DPD,7.41,1,Zu spät geliefert
ORD-002567,2023-06-22,2023-06-30,25afb81b53f9,PRD-0021,Hermes,5.04,0,
ORD-002568,2023-01-02,2023-01-04,a0fba1a80fbc,PRD-0050,DHL,5.98,0,
ORD-002569,2023-03-22,2023-03-30,419537955820,PRD-0044,Hermes,3.85,0,
ORD-002570,2023-08-05,2023-08-06,582d0ec0ec5c,PRD-0035,DHL,6.82,0,
ORD-002571,2023-05-21,2023-05-23,e05e68fad718,PRD-0007,Hermes,3.64,1,Gefällt nicht
ORD-002572,2023-01-21,2023-01-23,307e6b240c8c,PRD-0036,DPD,5.14,0,
ORD-002573,2023-04-03,2023-04-06,7598bd71fe53,PRD-0044,DHL,6.62,0,
ORD-002574,2023-05-27,2023-05-28,24d634f17354,PRD-0033,Hermes,6.29,0,
ORD-002575,2023-11-06,2023-11-09,b9a8cd3edce6,PRD-0035,DPD,3.97,1,Falscher Artikel
ORD-002576,2023-01-14,2023-01-16,1cb1e517ce99,PRD-0032,DHL,4.15,0,
ORD-002577,2023-05-11,2023-05-18,4086cd585ed6,PRD-0039,Hermes,3.81,0,
ORD-002578,2023-08-27,2023-08-28,ef210ff5a697,PRD-0032,DHL,6.48,0,
ORD-002579,2023-05-02,2023-05-08,697c1ac3f17c,PRD-0012,Hermes,6.23,0,
ORD-002580,2023-03-07,2023-03-10,f0ae84fe65c4,PRD-0032,DHL,6.3,0,
ORD-002581,2023-08-31,2023-09-01,078cf7c2e76f,PRD-0008,DHL,6.46,0,
ORD-002582,2023-07-15,2023-07-16,374f4987985f,PRD-0039,DPD,4.97,0,
ORD-002583,2023-11-06,2023-11-09,3cb282702fbe,PRD-0028,DHL,6.28,0,
ORD-002584,2023-04-29,2023-05-01,910f11049def,PRD-0035,DHL,4.62,0,
ORD-002585,2023-02-22,2023-03-01,2a4b55dff999,PRD-0045,Hermes,6.16,0,
ORD-002586,2023-09-02,2023-09-03,82596d07353f,PRD-0026,DPD,7.0,0,
ORD-002587,2023-04-22,2023-04-23,8f970c1893be,PRD-0002,DHL,6.16,0,
ORD-002588,2023-02-02,2023-02-04,3d1f19e70883,PRD-0043,DPD,5.41,0,
ORD-002589,2023-10-10,2023-10-13,0890fab2d63e,PRD-0043,DHL,5.74,0,
ORD-002590,2023-11-17,2023-11-19,808c1ac11a02,PRD-0013,DHL,6.31,0,
ORD-002591,2023-01-15,2023-01-18,5b122d52814b,PRD-0024,DHL,3.95,0,
ORD-002592,2023-09-06,2023-09-09,f247903e701b,PRD-0018,DPD,4.78,1,Gefällt nicht
ORD-002593,2023-07-03,2023-07-04,51aacee5186d,PRD-0031,DHL,5.41,0,
ORD-002594,2023-11-04,2023-11-06,e9998eed1eb2,PRD-0007,DHL,6.01,0,
ORD-002595,2023-10-02,2023-10-05,e5cfa1b88670,PRD-0005,DHL,6.94,1,Passt nicht
ORD-002596,2023-04-26,2023-04-27,23c74196e72c,PRD-0031,DPD,4.49,0,
ORD-002597,2023-10-10,2023-10-12,2bf6c29e438f,PRD-0027,DPD,6.81,0,
ORD-002598,2023-01-21,2023-01-22,c407a7bcfaf0,PRD-0004,Hermes,3.61,0,
ORD-002599,2023-02-21,2023-02-23,beeaa327b024,PRD-0047,Hermes,4.4,0,
ORD-002600,2023-12-15,2023-12-18,1097ce4c873e,PRD-0009,Hermes,5.13,0,
ORD-002601,2023-07-12,2023-07-13,188c9a5c1a64,PRD-0049,DPD,5.49,1,Gefällt nicht
ORD-002602,2023-04-15,2023-04-16,05736a0d282c,PRD-0028,DPD,5.75,0,
ORD-002603,2023-01-08,2023-01-11,e526f66f6c08,PRD-0050,DHL,5.07,1,Gefällt nicht
ORD-002604,2023-09-20,2023-09-22,1d38108d4d5d,PRD-0042,Hermes,7.18,0,
ORD-002605,2023-09-09,2023-09-11,a8d56cd8c7b8,PRD-0031,DPD,6.98,0,
ORD-002606,2023-12-04,2023-12-07,8b96560757d0,PRD-0038,DPD,5.92,0,
ORD-002607,2023-06-18,2023-06-20,33c93562f478,PRD-0037,DHL,7.4,1,Gefällt nicht
ORD-002608,2023-07-03,2023-07-06,034194b44a36,PRD-0034,DPD,7.24,1,Beschädigt
ORD-002609,2023-10-31,2023-11-03,ee25d0e6f8f7,PRD-0019,DPD,-7.13,1,Gefällt nicht
ORD-002610,2023-10-22,2023-10-30,c0186f5bc743,PRD-0013,Hermes,5.15,0,
ORD-002611,2023-05-23,2023-05-26,d1955254241e,PRD-0039,Hermes,7.06,0,
ORD-002612,2023-07-16,2023-07-18,a8ac0b2e1350,PRD-0050,DPD,6.35,1,Gefällt nicht
ORD-002613,2023-03-06,2023-03-08,cd71aeb76816,PRD-0021,DHL,4.19,0,
ORD-002614,2023-06-16,2023-06-27,0963f40945fa,PRD-0047,Hermes,-6.82,0,
ORD-002615,2023-06-26,2023-07-05,344ab744ddeb,PRD-0042,Hermes,7.23,0,
ORD-002616,2023-06-13,2023-06-18,e122976f0144,PRD-0035,Hermes,7.37,0,
ORD-002617,2023-02-23,2023-03-02,3c583cee118d,PRD-0036,Hermes,5.32,0,
ORD-002618,2023-05-25,2023-05-27,d7c8a8f805ce,PRD-0036,DPD,5.18,0,
ORD-002619,2023-08-10,2023-08-13,23c746589c26,PRD-0004,Hermes,5.41,0,
ORD-002620,2023-12-26,2023-12-27,294350c9a8bc,PRD-0021,DHL,4.95,0,
ORD-002621,2023-01-01,2023-01-02,5caef4462f84,PRD-0004,DHL,4.01,1,Gefällt nicht
ORD-002622,2023-11-23,2023-11-25,05a078d470a8,PRD-0048,DPD,7.07,0,
ORD-002623,2023-12-26,2023-12-27,9e1ffe3cd527,PRD-0004,DHL,4.64,1,Gefällt nicht
ORD-002624,2023-06-16,2023-06-19,1aa279e94dde,PRD-0015,DHL,6.51,0,
ORD-002625,2023-11-19,2023-11-28,a038b123f544,PRD-0036,Hermes,6.55,0,
ORD-002626,2023-03-04,2023-03-07,a97026418d78,PRD-0025,DHL,7.32,0,
ORD-002627,2023-01-06,2023-01-09,3817ec543c32,PRD-0037,DPD,4.58,0,
ORD-002628,2023-11-24,2023-11-25,9b0b439a8f79,PRD-0008,DHL,4.38,0,
ORD-002629,2023-01-16,2023-01-17,e122976f0144,PRD-0040,DHL,4.62,0,
ORD-002630,2023-04-06,2023-04-08,c3c2603b2d70,PRD-0016,DPD,6.94,0,
ORD-002631,2023-10-02,2023-10-07,7ade2c1e0157,PRD-0025,Hermes,5.28,0,
ORD-002632,2023-06-07,2023-06-10,e813fca4c6e1,PRD-0048,Hermes,4.32,1,Beschädigt
ORD-002633,2023-03-16,2023-03-23,d590578f636c,PRD-0032,Hermes,5.96,0,
ORD-002634,2023-11-09,2023-11-10,38271a58b81d,PRD-0029,DPD,6.31,0,
ORD-002635,2023-07-17,2023-07-19,007b3c52d374,PRD-0045,DPD,5.12,0,
ORD-002636,2023-09-15,2023-09-23,6cd541597068,PRD-0021,Hermes,5.02,0,
ORD-002637,2023-05-19,2023-05-22,14de5d2e2a0c,PRD-0031,DHL,4.48,0,
ORD-002638,2023-09-04,2023-09-07,0e115f6fca4f,PRD-0005,Hermes,4.88,0,
ORD-002639,2023-11-25,2023-11-27,00aab29cebe7,PRD-0002,Hermes,3.86,0,
ORD-002640,2023-11-05,2023-11-07,44b2ea3c07ba,PRD-0023,DHL,7.49,0,
ORD-002641,2023-11-11,2023-11-12,4c9893856dd5,PRD-0011,DHL,6.08,0,
ORD-002642,2023-06-06,2023-06-07,9fcffad07fda,PRD-0034,DHL,4.96,0,
ORD-002643,2023-12-09,2023-12-12,49067f21850d,PRD-0015,DHL,3.87,0,
ORD-002644,2023-11-05,2023-11-07,a86478876429,PRD-0036,DHL,5.31,1,Beschädigt
ORD-002645,2023-04-12,2023-04-14,97d6492e940c,PRD-0010,Hermes,5.14,0,
ORD-002646,2023-06-09,2023-06-10,54ff55540509,PRD-0034,DHL,5.98,0,
ORD-002647,2023-10-11,2023-10-12,d937e7e8d3dc,PRD-0042,DPD,7.27,1,Gefällt nicht
ORD-002648,2023-01-28,2023-01-29,b342d2731d1f,PRD-0011,DHL,4.28,0,
ORD-002649,2023-04-20,2023-04-21,e04a43e94370,PRD-0005,DHL,5.64,1,Passt nicht
ORD-002650,2023-08-11,2023-08-13,f27d94e49727,PRD-0030,DPD,4.11,0,
ORD-002651,2023-06-23,2023-06-24,a2358e00a911,PRD-0012,DHL,4.19,0,
ORD-002652,2023-04-14,2023-04-17,65fa4460f4d3,PRD-0033,DHL,3.73,0,
ORD-002653,2023-05-03,2023-05-05,0d9d01d1a344,PRD-0011,DHL,4.47,1,Passt nicht
ORD-002654,2023-08-20,2023-08-22,f6cc1089a080,PRD-0024,DPD,5.32,0,
ORD-002655,2023-07-08,2023-07-09,eff7c49b7f80,PRD-0008,DPD,5.92,0,
ORD-002656,2023-09-08,2023-09-16,024a96c9fa45,PRD-0005,Hermes,5.46,1,Zu spät geliefert
ORD-002657,2023-08-16,2023-08-19,d7502d19f435,PRD-0026,DPD,7.06,0,
ORD-002658,2023-03-23,2023-03-25,af6695e50e2e,PRD-0042,DPD,5.81,0,
ORD-002659,2023-02-10,2023-02-12,749e9ba6c73c,PRD-0048,Hermes,5.51,0,
ORD-002660,2023-07-23,2023-07-24,25afb81b53f9,PRD-0009,DHL,6.87,1,Beschädigt
ORD-002661,2023-12-26,2024-01-03,404ff6a33ad1,PRD-0039,Hermes,5.45,1,Zu spät geliefert
ORD-002662,2023-03-26,2023-03-28,13dd794265e4,PRD-0002,DHL,6.5,0,
ORD-002663,2023-08-16,2023-08-17,4061551d8f3a,PRD-0038,DPD,4.71,0,
ORD-002664,2023-09-29,2023-09-30,1824d85429cb,PRD-0010,DHL,4.51,0,
ORD-002665,2023-10-27,2023-10-29,e70e2b8716ad,PRD-0030,DPD,4.32,0,
ORD-002666,2023-08-10,2023-08-11,309e98408862,PRD-0027,DHL,7.09,0,
ORD-002667,2023-09-21,2023-09-30,c6ed379381ca,PRD-0007,Hermes,7.05,0,
ORD-002668,2023-07-08,2023-07-11,abd59341f3f1,PRD-0028,DHL,6.78,0,
ORD-002669,2023-10-18,2023-10-20,217fb6888b3e,PRD-0031,DHL,4.27,1,Gefällt nicht
ORD-002670,2023-08-12,2023-08-13,c6ed379381ca,PRD-0033,DHL,4.08,0,
ORD-002671,2023-11-22,2023-11-28,c4994b8ec859,PRD-0036,Hermes,4.99,0,
ORD-002672,2023-07-30,2023-08-02,977a97380535,PRD-0026,Hermes,4.64,0,
ORD-002673,2023-10-02,2023-10-03,389e0f551325,PRD-0034,DPD,6.53,0,
ORD-002674,2023-04-18,2023-04-19,b79a09ffa2d1,PRD-0049,DPD,5.69,0,
ORD-002675,2023-11-24,2023-11-25,000f6f3e3d8a,PRD-0037,DPD,4.11,0,
ORD-002676,2023-08-21,2023-08-24,618cc57afb13,PRD-0025,Hermes,6.04,0,
ORD-002677,2023-11-03,2023-11-04,4fbccc16f45a,PRD-0010,DHL,4.6,0,
ORD-002678,2023-01-31,2023-02-02,ec8528237f6f,PRD-0003,DHL,4.28,1,Passt nicht
ORD-002679,2023-04-11,2023-04-12,05b23c8b13d0,PRD-0013,Hermes,7.46,0,
ORD-002680,2023-08-21,2023-08-22,1c19c7c40810,PRD-0001,DHL,4.56,0,
ORD-002681,2023-12-21,2023-12-23,5fa3180aa5f5,PRD-0005,DHL,4.16,0,
ORD-002682,2023-10-02,2023-10-03,4705fbb31f62,PRD-0032,DHL,6.75,0,
ORD-002683,2023-07-16,2023-07-18,bfbb609be506,PRD-0040,DPD,7.32,0,
ORD-002684,2023-06-15,2023-06-18,809f89f73fa5,PRD-0037,DPD,6.76,0,
ORD-002685,2023-01-14,2023-01-16,d92233347019,PRD-0041,DPD,6.17,0,
ORD-002686,2023-08-17,2023-08-20,3bf1d8ad69c7,PRD-0046,DPD,6.72,0,
ORD-002687,2023-10-15,2023-10-16,c44512e2acc8,PRD-0016,DHL,4.59,0,
ORD-002688,2023-08-29,2023-08-31,871f8b4139ea,PRD-0033,Hermes,3.71,0,
ORD-002689,2023-12-12,2023-12-13,b51224cb0170,PRD-0020,Hermes,6.88,0,
ORD-002690,2023-05-03,2023-05-04,be09470a4786,PRD-0016,Hermes,5.52,0,
ORD-002691,2023-11-13,2023-11-15,801e3483ff30,PRD-0048,Hermes,4.47,0,
ORD-002692,2023-05-02,2023-05-03,0f0e0d0ddd58,PRD-0031,DPD,7.2,0,
ORD-002693,2023-01-06,2023-01-15,3f9cb3978a57,PRD-0028,Hermes,4.84,0,
ORD-002694,2023-12-03,2023-12-04,a5c98f280d1f,PRD-0008,Hermes,7.21,0,
ORD-002695,2023-04-20,2023-04-22,cfd276367a24,PRD-0038,DHL,4.44,0,
ORD-002696,2023-08-20,2023-08-22,51aacee5186d,PRD-0040,DHL,5.87,1,Gefällt nicht
ORD-002697,2023-09-30,2023-10-01,b5a6aad762bb,PRD-0006,DHL,4.1,1,Passt nicht
ORD-002698,2023-11-07,2023-11-10,c38ac70a78b8,PRD-0032,DHL,7.47,0,
ORD-002699,2023-09-15,2023-09-16,fba69d74eef3,PRD-0031,DHL,6.21,1,Gefällt nicht
ORD-002700,2023-03-22,2023-03-25,689be503fd22,PRD-0045,Hermes,4.82,1,Beschädigt
ORD-002701,2023-02-25,2023-02-26,b45ed2c50b71,PRD-0038,DHL,6.79,0,
ORD-002702,2023-11-16,2023-11-26,d45ab1001715,PRD-0011,Hermes,6.85,1,Zu spät geliefert
ORD-002703,2023-06-11,2023-06-20,c98325181881,PRD-0040,Hermes,4.13,0,
ORD-002704,2023-10-29,2023-10-30,831786676e1c,PRD-0045,DPD,4.4,0,
ORD-002705,2023-12-05,2023-12-07,07f7801b3ed6,PRD-0003,Hermes,6.74,0,
ORD-002706,2023-06-19,2023-06-21,79eb57c262b2,PRD-0033,Hermes,5.17,0,
ORD-002707,2023-04-26,2023-05-04,7e7d85dcb9cf,PRD-0016,Hermes,6.31,0,
ORD-002708,2023-03-26,2023-03-29,99724234e6f0,PRD-0006,DHL,4.09,0,
ORD-002709,2023-02-19,2023-02-22,977a97380535,PRD-0009,DHL,6.25,1,Beschädigt
ORD-002710,2023-02-21,2023-02-23,b21c28b39f88,PRD-0016,DPD,3.99,0,
ORD-002711,2023-10-17,2023-10-20,0e29f3ef6c8e,PRD-0043,DPD,4.71,0,
ORD-002712,2023-03-28,2023-04-05,2f94e3143891,PRD-0014,Hermes,4.88,1,Zu spät geliefert
ORD-002713,2023-08-18,2023-08-27,359d96a93aa1,PRD-0003,Hermes,7.37,1,Zu spät geliefert
ORD-002714,2023-04-10,2023-04-18,0a872da2b2c2,PRD-0046,Hermes,6.33,0,
ORD-002715,2023-12-13,2023-12-16,d451b4fe0223,PRD-0021,DPD,6.98,0,
ORD-002716,2023-05-28,2023-05-29,0e01fd7ca933,PRD-0017,Hermes,4.09,0,
ORD-002717,2023-02-09,2023-02-12,f073c64a2004,PRD-0009,DHL,7.33,0,
ORD-002718,2023-02-20,2023-02-21,1097ce4c873e,PRD-0013,DPD,6.58,0,
ORD-002719,2023-02-09,2023-02-11,e05e68fad718,PRD-0024,DPD,4.99,0,
ORD-002720,2023-03-02,2023-03-10,fba69d74eef3,PRD-0007,Hermes,6.13,1,Zu spät geliefert
